RSPB,County,Species,Mean 2020,Rank 2020,% Gardens 2020,Mean 2019,Rank 2019,% Gardens 2019,% Change,Rank Change,% change in % gardens recorded
Wales,Cardiff,Robin,1.2,9,76.4,1.1,9,73.2,3.5,0,4.4
Wales,Cardiff,Long_tailed_tit,1.2,10,25.3,0.6,15,17.8,87.3,5,42.1
Wales,Cardiff,Great_tit,1.0,11,42.5,1.0,10,43.1,-8.2,-1,-1.6
Wales,Cardiff,Jackdaw,0.7,12,22.8,0.8,11,24.3,-8.6,-1,-6.0
Wales,Cardiff,Collared_dove,0.7,13,29.9,0.7,13,28.1,0.0,0,6.1
Wales,Cardiff,Coal_tit,0.6,14,33.7,0.7,12,36.1,-13.6,-2,-6.5
Wales,Cardiff,Carrion_crow,0.6,15,24.9,0.7,14,28.8,-5.6,-1,-13.6
Wales,Cardiff,Dunnock,0.6,16,32.7,0.5,17,30.2,10.1,1,8.5
Wales,Cardiff,Chaffinch,0.4,17,17.7,0.6,16,22.5,-28.1,-1,-21.5
Wales,Cardiff,Wren,0.2,18,20.0,0.2,18,17.8,19.0,0,12.5
Wales,Cardiff,Greenfinch,0.1,19,6.6,0.2,19,8.4,-24.4,0,-20.9
Wales,Cardiff,Song_thrush,0.1,20,9.0,0.1,21,10.1,-1.7,1,-10.0
Wales,Cardiff,Nuthatch,0.1,21,5.4,0.1,20,8.6,-41.8,-1,-36.6
Wales,Cardiff,Blackcap,0.1,22,5.2,0.1,26,4.9,18.5,4,6.5
Wales,Cardiff,Bullfinch,0.1,23,3.5,0.1,23,4.4,-20.1,0,-20.6
Wales,Cardiff,Herring_gull,0.1,24,2.4,0.1,22,4.1,-43.6,-2,-40.5
Wales,Cardiff,Jay,0.1,25,4.2,0.1,24,4.7,-20.9,-1,-11.0
Wales,Cardiff,Great_spotted_woodpecker,0.1,26,4.7,0.1,25,5.0,-13.8,-1,-5.5
Wales,Cardiff,Common_gull,0.0,27,1.4,0.0,28,0.9,75.5,1,56.5
Wales,Cardiff,Mallard,0.0,28,0.5,0.0,34,0.6,68.2,6,-16.7
Wales,Cardiff,Tree_sparrow,0.0,29,0.6,0.0,30,0.3,-7.5,1,73.5
Wales,Cardiff,Sparrowhawk,0.0,30,1.3,0.0,33,1.7,-23.6,3,-23.6
Wales,Cardiff,Goldcrest,0.0,31,0.8,0.0,32,1.3,-41.4,1,-33.7
Wales,Cardiff,Pied_wagtail,0.0,32,0.7,0.0,31,1.3,-48.0,-1,-43.2
Wales,Cardiff,Rook,0.0,33,0.4,0.0,35,0.5,-30.6,2,-21.9
Wales,Cardiff,Moorhen,0.0,34,0.5,0.0,40,0.2,45.7,6,108.2
Wales,Cardiff,Siskin,0.0,35,0.6,0.0,27,1.3,-68.3,-8,-52.6
Wales,Cardiff,Grey_wagtail,0.0,36,0.7,0.0,46,0.3,108.7,10,108.7
Wales,Cardiff,Grey_heron,0.0,37,0.6,0.0,38,0.9,-34.9,1,-34.9
Wales,Cardiff,Mistle_thrush,0.0,38,0.5,0.0,49,0.2,108.7,11,108.7
Wales,Cardiff,Treecreeper,0.0,39,0.5,0.0,37,1.0,-53.7,-2,-53.7
Wales,Cardiff,Green_woodpecker,0.0,40,0.5,0.0,39,0.6,-16.7,-1,-16.7
Wales,Cardiff,Pheasant,0.0,41,0.4,0.0,52,0.1,316.9,11,212.7
Wales,Cardiff,Redwing,0.0,42,0.5,0.0,29,0.6,-78.1,-13,-16.6
Wales,Cardiff,Lesser_black_backed_gull,0.0,43,0.4,0.0,41,0.5,-21.9,-2,-21.9
Wales,Cardiff,Reed_bunting,0.0,44,0.2,0.0,47,0.2,4.5,3,4.5
Wales,Cardiff,Tawny_owl,0.0,45,0.2,0.0,73,0.0,Inf,28,Inf
Wales,Cardiff,Raven,0.0,46,0.1,0.0,53,0.1,4.6,7,4.6
Wales,Cardiff,Great_crested_grebe,0.0,47,0.1,0.0,61,0.0,Inf,14,Inf
Wales,Cardiff,Little_owl,0.0,48,0.1,0.0,67,0.0,Inf,19,Inf
Wales,Cardiff,Marsh_tit,0.0,49,0.1,0.0,43,0.2,-73.9,-6,-47.9
Wales,Cardiff,Barn_owl,0.0,50,0.0,0.0,48,0.2,-100.0,-2,-100.0
Wales,Cardiff,Black_redstart,0.0,51,0.0,0.0,55,0.0,NA,4,NA
Wales,Cardiff,Brambling,0.0,52,0.0,0.0,56,0.0,NA,4,NA
Wales,Cardiff,Buzzard,0.0,53,0.0,0.0,44,0.2,-100.0,-9,-100.0
Wales,Cardiff,Chiffchaff,0.0,54,0.0,0.0,57,0.0,NA,3,NA
Wales,Cardiff,Corn_bunting,0.0,55,0.0,0.0,58,0.0,NA,3,NA
Wales,Cardiff,Fieldfare,0.0,56,0.0,0.0,45,0.2,-100.0,-11,-100.0
Wales,Cardiff,Gadwall,0.0,57,0.0,0.0,59,0.0,NA,2,NA
Wales,Cardiff,Great_black_backed_gull,0.0,58,0.0,0.0,60,0.0,NA,2,NA
Wales,Cardiff,Grey_partridge,0.0,59,0.0,0.0,62,0.0,NA,3,NA
Wales,Cardiff,Hawfinch,0.0,60,0.0,0.0,80,0.0,NA,20,NA
Wales,Cardiff,Hooded_crow,0.0,61,0.0,0.0,63,0.0,NA,2,NA
Wales,Cardiff,Kestrel,0.0,62,0.0,0.0,64,0.0,NA,2,NA
Wales,Cardiff,Lapwing,0.0,63,0.0,0.0,65,0.0,NA,2,NA
Wales,Cardiff,Lesser_spotted_woodpecker,0.0,64,0.0,0.0,42,0.5,-100.0,-22,-100.0
Wales,Cardiff,Linnet,0.0,65,0.0,0.0,66,0.0,NA,1,NA
Wales,Cardiff,Meadow_pipit,0.0,66,0.0,0.0,68,0.0,NA,2,NA
Wales,Cardiff,Mute_swan,0.0,67,0.0,0.0,69,0.0,NA,2,NA
Wales,Cardiff,Red_kite,0.0,68,0.0,0.0,50,0.1,-100.0,-18,-100.0
Wales,Cardiff,Red_legged_partridge,0.0,69,0.0,0.0,70,0.0,NA,1,NA
Wales,Cardiff,Redpoll,0.0,70,0.0,0.0,71,0.0,NA,1,NA
Wales,Cardiff,Ring_necked_parakeet,0.0,71,0.0,0.0,51,0.2,-100.0,-20,-100.0
Wales,Cardiff,Skylark,0.0,72,0.0,0.0,72,0.0,NA,0,NA
Wales,Cardiff,Stock_dove,0.0,73,0.0,0.0,54,0.1,-100.0,-19,-100.0
Wales,Cardiff,Teal,0.0,74,0.0,0.0,74,0.0,NA,0,NA
Wales,Cardiff,Tufted_duck,0.0,75,0.0,0.0,75,0.0,NA,0,NA
Wales,Cardiff,Waxwing,0.0,76,0.0,0.0,76,0.0,NA,0,NA
Wales,Cardiff,Wigeon,0.0,77,0.0,0.0,77,0.0,NA,0,NA
Wales,Cardiff,Willow_tit,0.0,78,0.0,0.0,78,0.0,NA,0,NA
Wales,Cardiff,Yellowhammer,0.0,79,0.0,0.0,79,0.0,NA,0,NA
Wales,Carmarthenshire,House_sparrow,7.4,1,84.3,6.6,1,81.6,11.7,0,3.4
Wales,Carmarthenshire,Starling,6.3,2,64.9,4.8,3,61.2,30.6,1,6.2
Wales,Carmarthenshire,Blue_tit,5.3,3,89.6,5.2,2,88.1,2.4,-1,1.7
Wales,Carmarthenshire,Chaffinch,2.8,4,64.6,2.9,4,62.4,-2.0,0,3.6
Wales,Carmarthenshire,Great_tit,2.4,5,71.8,2.7,5,75.4,-13.0,0,-4.9
Wales,Carmarthenshire,Blackbird,2.2,6,86.3,2.2,6,86.6,-0.2,0,-0.3
Wales,Carmarthenshire,Goldfinch,1.9,7,31.8,1.3,10,29.4,38.6,3,8.1
Wales,Carmarthenshire,Robin,1.8,8,93.6,1.8,7,92.5,0.5,-1,1.1
Wales,Carmarthenshire,Magpie,1.6,9,66.8,1.5,8,66.9,4.6,-1,-0.1
Wales,Carmarthenshire,Jackdaw,1.4,10,33.0,1.5,9,32.9,-8.2,-1,0.1
Wales,Carmarthenshire,Long_tailed_tit,1.4,11,28.7,1.2,12,27.1,14.5,1,5.9
Wales,Carmarthenshire,Coal_tit,1.2,12,51.1,1.3,11,55.6,-11.0,-1,-8.1
Wales,Carmarthenshire,Dunnock,1.2,13,50.9,1.0,14,48.6,10.8,1,4.7
Wales,Carmarthenshire,Collared_dove,1.1,14,43.2,1.1,13,43.7,-5.3,-1,-1.2
Wales,Carmarthenshire,Carrion_crow,0.8,15,26.9,1.0,15,31.4,-24.3,0,-14.3
Wales,Carmarthenshire,Woodpigeon,0.6,16,29.9,0.6,16,27.8,14.8,0,7.5
Wales,Carmarthenshire,Wren,0.5,17,37.1,0.4,17,34.6,9.1,0,7.4
Wales,Carmarthenshire,Great_spotted_woodpecker,0.3,18,26.1,0.3,19,25.8,-1.0,1,1.2
Wales,Carmarthenshire,Nuthatch,0.3,19,21.5,0.4,18,26.5,-20.6,-1,-18.6
Wales,Carmarthenshire,Greenfinch,0.3,20,11.6,0.3,20,11.6,13.4,0,0.1
Wales,Carmarthenshire,Song_thrush,0.3,21,19.9,0.2,21,18.7,11.7,0,6.5
Wales,Carmarthenshire,Feral_pigeon,0.2,22,6.1,0.2,23,5.6,4.5,1,8.7
Wales,Carmarthenshire,Bullfinch,0.2,23,10.2,0.1,28,5.1,93.0,5,99.1
Wales,Carmarthenshire,Siskin,0.2,24,6.3,0.2,22,5.7,-5.6,-2,10.6
Wales,Carmarthenshire,Pied_wagtail,0.1,25,10.3,0.2,25,11.2,-14.7,0,-7.6
Wales,Carmarthenshire,Red_kite,0.1,26,5.9,0.1,26,7.7,-20.8,0,-23.3
Wales,Carmarthenshire,Jay,0.1,27,6.1,0.2,24,11.6,-49.8,-3,-46.9
Wales,Carmarthenshire,Tree_sparrow,0.1,28,1.3,0.0,33,0.8,122.8,5,55.4
Wales,Carmarthenshire,Rook,0.1,29,1.9,0.1,27,2.5,-48.8,-2,-23.7
Wales,Carmarthenshire,Herring_gull,0.0,30,1.3,0.0,32,1.7,1.1,2,-28.0
Wales,Carmarthenshire,Buzzard,0.0,31,2.9,0.1,30,4.4,-28.0,-1,-34.0
Wales,Carmarthenshire,Marsh_tit,0.0,32,3.5,0.1,31,4.3,-20.2,-1,-18.7
Wales,Carmarthenshire,Pheasant,0.0,33,1.8,0.0,34,1.7,34.9,1,3.8
Wales,Carmarthenshire,Common_gull,0.0,34,0.8,0.1,29,1.3,-58.1,-5,-37.7
Wales,Carmarthenshire,Sparrowhawk,0.0,35,3.1,0.0,41,1.7,75.6,6,75.6
Wales,Carmarthenshire,Grey_wagtail,0.0,36,2.1,0.0,35,2.0,-13.4,-1,3.9
Wales,Carmarthenshire,Blackcap,0.0,37,1.5,0.0,38,1.9,-10.4,1,-18.8
Wales,Carmarthenshire,Mallard,0.0,38,0.4,0.0,48,0.1,107.2,10,210.8
Wales,Carmarthenshire,Willow_tit,0.0,39,1.5,0.0,42,1.3,14.4,3,14.4
Wales,Carmarthenshire,Lesser_spotted_woodpecker,0.0,40,1.5,0.0,37,2.0,-24.6,-3,-24.6
Wales,Carmarthenshire,Grey_heron,0.0,41,1.5,0.0,47,0.9,63.3,6,63.3
Wales,Carmarthenshire,Redwing,0.0,42,0.4,0.0,39,0.8,-30.8,-3,-48.1
Wales,Carmarthenshire,Treecreeper,0.0,43,1.4,0.0,36,2.3,-39.0,-7,-39.0
Wales,Carmarthenshire,Mistle_thrush,0.0,44,1.1,0.0,40,1.3,-40.6,-4,-16.9
Wales,Carmarthenshire,Goldcrest,0.0,45,0.7,0.0,46,0.7,-11.3,1,3.5
Wales,Carmarthenshire,Green_woodpecker,0.0,46,0.8,0.0,51,0.5,55.6,5,55.6
Wales,Carmarthenshire,Moorhen,0.0,47,0.3,0.0,45,0.8,-48.1,-2,-65.4
Wales,Carmarthenshire,Raven,0.0,48,0.4,0.0,52,0.4,3.9,4,3.9
Wales,Carmarthenshire,Fieldfare,0.0,49,0.4,0.0,43,0.5,-68.9,-6,-22.2
Wales,Carmarthenshire,Reed_bunting,0.0,50,0.1,0.0,49,0.4,-58.4,-1,-65.4
Wales,Carmarthenshire,Tawny_owl,0.0,51,0.3,0.0,58,0.1,107.5,7,107.5
Wales,Carmarthenshire,Yellowhammer,0.0,52,0.1,0.0,55,0.1,-48.1,3,3.9
Wales,Carmarthenshire,Barn_owl,0.0,53,0.1,0.0,53,0.4,-65.4,0,-65.4
Wales,Carmarthenshire,Chiffchaff,0.0,54,0.1,0.0,56,0.1,3.5,2,3.5
Wales,Carmarthenshire,Linnet,0.0,55,0.1,0.0,68,0.0,Inf,13,Inf
Wales,Carmarthenshire,Black_redstart,0.0,56,0.0,0.0,57,0.1,-100.0,1,-100.0
Wales,Carmarthenshire,Brambling,0.0,57,0.0,0.0,50,0.4,-100.0,-7,-100.0
Wales,Carmarthenshire,Corn_bunting,0.0,58,0.0,0.0,59,0.0,NA,1,NA
Wales,Carmarthenshire,Gadwall,0.0,59,0.0,0.0,60,0.0,NA,1,NA
Wales,Carmarthenshire,Great_black_backed_gull,0.0,60,0.0,0.0,61,0.0,NA,1,NA
Wales,Carmarthenshire,Great_crested_grebe,0.0,61,0.0,0.0,62,0.0,NA,1,NA
Wales,Carmarthenshire,Grey_partridge,0.0,62,0.0,0.0,63,0.0,NA,1,NA
Wales,Carmarthenshire,Hawfinch,0.0,63,0.0,0.0,80,0.0,NA,17,NA
Wales,Carmarthenshire,Hooded_crow,0.0,64,0.0,0.0,64,0.0,NA,0,NA
Wales,Carmarthenshire,Kestrel,0.0,65,0.0,0.0,65,0.0,NA,0,NA
Wales,Carmarthenshire,Lapwing,0.0,66,0.0,0.0,66,0.0,NA,0,NA
Wales,Carmarthenshire,Lesser_black_backed_gull,0.0,67,0.0,0.0,67,0.0,NA,0,NA
Wales,Carmarthenshire,Little_owl,0.0,68,0.0,0.0,69,0.0,NA,1,NA
Wales,Carmarthenshire,Meadow_pipit,0.0,69,0.0,0.0,70,0.0,NA,1,NA
Wales,Carmarthenshire,Mute_swan,0.0,70,0.0,0.0,71,0.0,NA,1,NA
Wales,Carmarthenshire,Red_legged_partridge,0.0,71,0.0,0.0,72,0.0,NA,1,NA
Wales,Carmarthenshire,Redpoll,0.0,72,0.0,0.0,54,0.3,-100.0,-18,-100.0
Wales,Carmarthenshire,Ring_necked_parakeet,0.0,73,0.0,0.0,73,0.0,NA,0,NA
Wales,Carmarthenshire,Skylark,0.0,74,0.0,0.0,74,0.0,NA,0,NA
Wales,Carmarthenshire,Stock_dove,0.0,75,0.0,0.0,75,0.0,NA,0,NA
Wales,Carmarthenshire,Teal,0.0,76,0.0,0.0,76,0.0,NA,0,NA
Wales,Carmarthenshire,Tufted_duck,0.0,77,0.0,0.0,77,0.0,NA,0,NA
Wales,Carmarthenshire,Waxwing,0.0,78,0.0,0.0,78,0.0,NA,0,NA
Wales,Carmarthenshire,Wigeon,0.0,79,0.0,0.0,79,0.0,NA,0,NA
Wales,Ceredigion,Starling,8.0,1,68.5,8.4,1,71.6,-5.0,0,-4.2
Wales,Ceredigion,House_sparrow,6.2,2,81.5,6.3,2,77.6,-1.7,0,5.0
Wales,Ceredigion,Blue_tit,5.1,3,91.7,5.5,3,90.7,-8.5,0,1.0
Wales,Ceredigion,Chaffinch,3.6,4,73.7,4.0,4,74.1,-11.0,0,-0.5
Wales,Ceredigion,Great_tit,2.2,5,74.2,2.9,5,80.4,-24.2,0,-7.7
Wales,Ceredigion,Goldfinch,2.1,6,36.2,1.6,8,33.5,30.4,2,8.0
Wales,Ceredigion,Blackbird,2.0,7,87.1,2.2,6,88.5,-9.0,-1,-1.6
Wales,Ceredigion,Robin,1.8,8,93.9,1.8,7,93.6,-1.2,-1,0.3
Wales,Ceredigion,Long_tailed_tit,1.3,9,27.1,0.9,15,21.6,55.0,6,25.3
Wales,Ceredigion,Dunnock,1.3,10,58.7,1.2,11,55.4,6.5,1,5.9
Wales,Ceredigion,Magpie,1.3,11,62.1,1.4,9,63.6,-8.4,-2,-2.3
Wales,Ceredigion,Jackdaw,1.2,12,29.8,1.0,14,28.2,17.9,2,5.6
Wales,Ceredigion,Collared_dove,1.1,13,41.4,1.1,12,41.7,-4.0,-1,-0.7
Wales,Ceredigion,Coal_tit,1.0,14,47.1,1.2,10,51.0,-18.2,-4,-7.6
Wales,Ceredigion,Carrion_crow,1.0,15,34.4,1.1,13,35.3,-10.1,-2,-2.6
Wales,Ceredigion,Woodpigeon,0.7,16,29.6,0.6,16,27.7,14.3,0,6.7
Wales,Ceredigion,Wren,0.4,17,30.8,0.4,17,31.4,5.8,0,-1.9
Wales,Ceredigion,Greenfinch,0.3,18,14.9,0.4,18,13.6,-11.4,0,9.4
Wales,Ceredigion,Feral_pigeon,0.3,19,9.2,0.4,20,6.5,-11.6,1,40.4
Wales,Ceredigion,Great_spotted_woodpecker,0.3,20,22.8,0.4,19,25.4,-15.5,-1,-10.1
Wales,Ceredigion,Nuthatch,0.3,21,16.9,0.3,21,21.3,-17.3,0,-20.7
Wales,Ceredigion,Siskin,0.2,22,6.1,0.3,23,9.0,-18.0,1,-32.6
Wales,Ceredigion,Song_thrush,0.2,23,17.5,0.2,26,14.3,30.2,3,22.0
Wales,Ceredigion,Rook,0.2,24,4.2,0.3,22,6.5,-45.6,-2,-36.2
Wales,Ceredigion,Red_kite,0.1,25,8.1,0.2,25,11.3,-28.4,0,-28.3
Wales,Ceredigion,Pheasant,0.1,26,5.2,0.1,27,5.1,15.7,1,1.9
Wales,Ceredigion,Jay,0.1,27,9.0,0.2,24,14.9,-41.4,-3,-39.7
Wales,Ceredigion,Bullfinch,0.1,28,7.1,0.1,31,3.9,60.5,3,82.3
Wales,Ceredigion,Buzzard,0.1,29,5.8,0.1,28,7.6,-26.5,-1,-22.7
Wales,Ceredigion,Tree_sparrow,0.1,30,2.1,0.0,43,0.4,451.3,13,410.4
Wales,Ceredigion,Pied_wagtail,0.1,31,3.5,0.1,30,5.5,-32.2,-1,-36.0
Wales,Ceredigion,Herring_gull,0.0,32,2.1,0.1,29,3.9,-54.1,-3,-46.2
Wales,Ceredigion,Common_gull,0.0,33,1.3,0.0,32,1.2,-17.5,-1,1.9
Wales,Ceredigion,Sparrowhawk,0.0,34,2.5,0.0,37,1.8,36.4,3,36.4
Wales,Ceredigion,Blackcap,0.0,35,1.7,0.0,33,1.8,-7.2,-2,-9.3
Wales,Ceredigion,Mallard,0.0,36,1.0,0.0,34,0.6,-7.2,-2,70.1
Wales,Ceredigion,Goldcrest,0.0,37,1.9,0.0,51,0.4,359.4,14,359.4
Wales,Ceredigion,Redpoll,0.0,38,1.3,0.0,50,0.2,308.4,12,512.5
Wales,Ceredigion,Mistle_thrush,0.0,39,1.5,0.0,38,1.2,-10.1,-1,19.9
Wales,Ceredigion,Treecreeper,0.0,40,1.5,0.0,48,0.6,138.2,8,138.2
Wales,Ceredigion,Marsh_tit,0.0,41,1.0,0.0,39,1.2,-10.7,-2,-14.9
Wales,Ceredigion,Lesser_spotted_woodpecker,0.0,42,1.3,0.0,41,1.2,2.7,-1,2.7
Wales,Ceredigion,Grey_heron,0.0,43,1.3,0.0,40,1.4,-12.3,-3,-12.3
Wales,Ceredigion,Willow_tit,0.0,44,0.8,0.0,46,0.6,35.6,2,35.6
Wales,Ceredigion,Raven,0.0,45,0.6,0.0,52,0.2,206.3,7,206.3
Wales,Ceredigion,Redwing,0.0,46,0.4,0.0,44,0.4,-23.7,-2,1.7
Wales,Ceredigion,Grey_wagtail,0.0,47,0.4,0.0,45,0.6,-48.9,-2,-31.8
Wales,Ceredigion,Barn_owl,0.0,48,0.4,0.0,53,0.2,104.2,5,104.2
Wales,Ceredigion,Fieldfare,0.0,49,0.2,0.0,35,0.6,-89.8,-14,-66.0
Wales,Ceredigion,Green_woodpecker,0.0,50,0.2,0.0,62,0.0,Inf,12,Inf
Wales,Ceredigion,Stock_dove,0.0,51,0.2,0.0,74,0.0,Inf,23,Inf
Wales,Ceredigion,Black_redstart,0.0,52,0.0,0.0,56,0.0,NA,4,NA
Wales,Ceredigion,Brambling,0.0,53,0.0,0.0,36,0.8,-100.0,-17,-100.0
Wales,Ceredigion,Chiffchaff,0.0,54,0.0,0.0,57,0.0,NA,3,NA
Wales,Ceredigion,Corn_bunting,0.0,55,0.0,0.0,58,0.0,NA,3,NA
Wales,Ceredigion,Gadwall,0.0,56,0.0,0.0,59,0.0,NA,3,NA
Wales,Ceredigion,Great_black_backed_gull,0.0,57,0.0,0.0,60,0.0,NA,3,NA
Wales,Ceredigion,Great_crested_grebe,0.0,58,0.0,0.0,61,0.0,NA,3,NA
Wales,Ceredigion,Grey_partridge,0.0,59,0.0,0.0,63,0.0,NA,4,NA
Wales,Ceredigion,Hawfinch,0.0,60,0.0,0.0,80,0.0,NA,20,NA
Wales,Ceredigion,Hooded_crow,0.0,61,0.0,0.0,64,0.0,NA,3,NA
Wales,Ceredigion,Kestrel,0.0,62,0.0,0.0,65,0.0,NA,3,NA
Wales,Ceredigion,Lapwing,0.0,63,0.0,0.0,66,0.0,NA,3,NA
Wales,Ceredigion,Lesser_black_backed_gull,0.0,64,0.0,0.0,55,0.2,-100.0,-9,-100.0
Wales,Ceredigion,Linnet,0.0,65,0.0,0.0,67,0.0,NA,2,NA
Wales,Ceredigion,Little_owl,0.0,66,0.0,0.0,68,0.0,NA,2,NA
Wales,Ceredigion,Meadow_pipit,0.0,67,0.0,0.0,69,0.0,NA,2,NA
Wales,Ceredigion,Moorhen,0.0,68,0.0,0.0,47,0.2,-100.0,-21,-100.0
Wales,Ceredigion,Mute_swan,0.0,69,0.0,0.0,70,0.0,NA,1,NA
Wales,Ceredigion,Red_legged_partridge,0.0,70,0.0,0.0,71,0.0,NA,1,NA
Wales,Ceredigion,Reed_bunting,0.0,71,0.0,0.0,49,0.4,-100.0,-22,-100.0
Wales,Ceredigion,Ring_necked_parakeet,0.0,72,0.0,0.0,72,0.0,NA,0,NA
Wales,Ceredigion,Skylark,0.0,73,0.0,0.0,73,0.0,NA,0,NA
Wales,Ceredigion,Tawny_owl,0.0,74,0.0,0.0,75,0.0,NA,1,NA
Wales,Ceredigion,Teal,0.0,75,0.0,0.0,76,0.0,NA,1,NA
Wales,Ceredigion,Tufted_duck,0.0,76,0.0,0.0,77,0.0,NA,1,NA
Wales,Ceredigion,Waxwing,0.0,77,0.0,0.0,78,0.0,NA,1,NA
Wales,Ceredigion,Wigeon,0.0,78,0.0,0.0,79,0.0,NA,1,NA
Wales,Ceredigion,Yellowhammer,0.0,79,0.0,0.0,42,0.4,-100.0,-37,-100.0
SWRO,Channel Islands,House_sparrow,6.5,1,73.8,6.4,1,72.3,2.4,0,2.0
SWRO,Channel Islands,Starling,3.3,2,31.9,2.8,3,33.6,17.3,1,-5.2
SWRO,Channel Islands,Goldfinch,3.0,3,45.0,3.8,2,49.8,-21.3,-1,-9.6
SWRO,Channel Islands,Great_tit,1.8,4,72.8,1.8,5,72.0,-0.1,1,1.1
SWRO,Channel Islands,Robin,1.6,5,91.0,1.4,9,87.9,12.6,4,3.6
SWRO,Channel Islands,Blackbird,1.5,6,80.4,1.4,8,73.8,6.6,2,8.9
SWRO,Channel Islands,Blue_tit,1.5,7,65.4,1.6,6,68.7,-3.9,-1,-4.7
SWRO,Channel Islands,Chaffinch,1.5,8,52.2,2.1,4,58.4,-27.5,-4,-10.7
SWRO,Channel Islands,Woodpigeon,1.4,9,59.1,1.5,7,60.3,-6.9,-2,-1.9
SWRO,Channel Islands,Magpie,1.3,10,56.8,1.1,11,54.2,26.1,1,4.8
SWRO,Channel Islands,Dunnock,1.2,11,59.0,1.1,10,59.2,12.1,-1,-0.3
SWRO,Channel Islands,Collared_dove,1.0,12,42.9,1.0,12,40.2,3.0,0,6.6
SWRO,Channel Islands,Long_tailed_tit,0.8,13,16.0,0.5,16,15.9,48.2,3,0.7
SWRO,Channel Islands,Carrion_crow,0.7,14,32.2,0.7,13,32.2,2.5,-1,-0.2
SWRO,Channel Islands,Feral_pigeon,0.7,15,18.9,0.6,15,18.5,19.1,0,1.7
SWRO,Channel Islands,Greenfinch,0.6,16,18.7,0.6,14,22.1,1.8,-2,-15.4
SWRO,Channel Islands,Wren,0.4,17,37.0,0.3,17,23.7,26.5,0,56.0
SWRO,Channel Islands,Song_thrush,0.3,18,19.6,0.3,18,24.3,-3.3,0,-19.6
SWRO,Channel Islands,Herring_gull,0.2,19,9.6,0.3,19,11.9,-11.0,0,-19.4
SWRO,Channel Islands,Coal_tit,0.1,20,6.3,0.1,23,5.1,13.1,3,22.8
SWRO,Channel Islands,Blackcap,0.1,21,7.9,0.1,21,9.9,-16.7,0,-20.9
SWRO,Channel Islands,Pheasant,0.1,22,7.4,0.1,24,5.3,13.3,2,40.4
SWRO,Channel Islands,Common_gull,0.1,23,0.9,0.1,22,3.3,-33.9,-1,-73.6
SWRO,Channel Islands,Mallard,0.1,24,2.2,0.2,20,5.3,-65.5,-4,-58.5
SWRO,Channel Islands,Bullfinch,0.1,25,3.5,0.1,25,3.9,-33.9,0,-11.9
SWRO,Channel Islands,Stock_dove,0.0,26,2.2,0.0,29,1.3,118.3,3,63.8
SWRO,Channel Islands,Buzzard,0.0,27,2.6,0.1,26,5.3,-33.9,-1,-50.4
SWRO,Channel Islands,Kestrel,0.0,28,3.0,0.0,39,0.7,362.6,11,362.6
SWRO,Channel Islands,Fieldfare,0.0,29,1.3,0.0,46,0.0,Inf,17,Inf
SWRO,Channel Islands,Goldcrest,0.0,30,1.7,0.0,48,0.0,Inf,18,Inf
SWRO,Channel Islands,Great_spotted_woodpecker,0.0,31,1.7,0.0,30,2.0,-11.9,-1,-11.9
SWRO,Channel Islands,Pied_wagtail,0.0,32,0.9,0.0,33,1.3,-33.9,1,-33.9
SWRO,Channel Islands,Sparrowhawk,0.0,33,1.3,0.0,34,2.0,-33.9,1,-33.9
SWRO,Channel Islands,Black_redstart,0.0,34,0.4,0.0,43,0.0,Inf,9,Inf
SWRO,Channel Islands,Chiffchaff,0.0,35,0.4,0.0,38,0.7,-33.9,3,-33.9
SWRO,Channel Islands,Grey_heron,0.0,36,0.4,0.0,31,2.0,-78.0,-5,-78.0
SWRO,Channel Islands,Grey_wagtail,0.0,37,0.4,0.0,32,2.0,-78.0,-5,-78.0
SWRO,Channel Islands,Jackdaw,0.0,38,0.4,0.0,54,0.0,Inf,16,Inf
SWRO,Channel Islands,Barn_owl,0.0,39,0.0,0.0,42,0.0,NA,3,NA
SWRO,Channel Islands,Brambling,0.0,40,0.0,0.0,44,0.0,NA,4,NA
SWRO,Channel Islands,Corn_bunting,0.0,41,0.0,0.0,45,0.0,NA,4,NA
SWRO,Channel Islands,Gadwall,0.0,42,0.0,0.0,47,0.0,NA,5,NA
SWRO,Channel Islands,Great_black_backed_gull,0.0,43,0.0,0.0,49,0.0,NA,6,NA
SWRO,Channel Islands,Great_crested_grebe,0.0,44,0.0,0.0,50,0.0,NA,6,NA
SWRO,Channel Islands,Green_woodpecker,0.0,45,0.0,0.0,51,0.0,NA,6,NA
SWRO,Channel Islands,Grey_partridge,0.0,46,0.0,0.0,52,0.0,NA,6,NA
SWRO,Channel Islands,Hawfinch,0.0,47,0.0,0.0,80,0.0,NA,33,NA
SWRO,Channel Islands,Hooded_crow,0.0,48,0.0,0.0,53,0.0,NA,5,NA
SWRO,Channel Islands,Jay,0.0,49,0.0,0.0,35,0.7,-100.0,-14,-100.0
SWRO,Channel Islands,Lapwing,0.0,50,0.0,0.0,55,0.0,NA,5,NA
SWRO,Channel Islands,Lesser_black_backed_gull,0.0,51,0.0,0.0,56,0.0,NA,5,NA
SWRO,Channel Islands,Lesser_spotted_woodpecker,0.0,52,0.0,0.0,57,0.0,NA,5,NA
SWRO,Channel Islands,Linnet,0.0,53,0.0,0.0,58,0.0,NA,5,NA
